-6.189574999999999818e+02,4.797363000000000000e+01,1.318969999999999914e+02,-2.591552999999999773e-01,5.606689000000000256e-01,-4.084473000000000131e-01
7.949827999999999975e+02,3.479003999999999763e+01,-1.824951000000000079e+01,-5.889893000000000489e-01,2.710693000000000019e+00,-1.578368999999999911e+00
1.187743999999999915e+03,-1.558838000000000079e+02,-1.444702000000000055e+02,-6.154785000000000394e-01,-5.119628999999999985e-01,-1.642455999999999916e+00
1.135253999999999905e+03,-7.586669999999999447e+01,1.076659999999999968e+02,-6.308593999999999591e-01,-6.516113000000000044e-01,7.507323999999999664e-01
5.551146999999999707e+02,-5.468750000000000000e+01,7.171630999999999290e+01,-6.763915999999999817e-01,2.777100000000000124e-01,-3.416748000000000007e-01
-7.089842999999999620e+02,1.690673999999999921e+01,-3.234863000000000000e+01,-5.865479000000000109e-01,5.321044999999999803e-01,1.686279000000000083e+00
-1.443175999999999931e+03,1.383667000000000087e+02,3.460692999999999842e+01,-7.420653999999999861e-01,-1.043090999999999990e+00,2.110596000000000139e-01
-1.127380000000000109e+03,8.898924999999999841e+01,1.369019000000000119e+02,-5.119628999999999985e-01,-5.761718999999999868e-02,3.576660000000000256e-02
1.760253999999999905e+02,9.613035999999999603e+01,1.324463000000000079e+02,-1.315918000000000088e-01,1.644409000000000010e+00,-8.470459000000000183e-01
9.759520999999999731e+02,5.371092999999999762e+01,-1.185302999999999969e+02,-3.845215000000000161e-01,2.063842999999999872e+00,-2.046875000000000000e+00
1.064575000000000045e+03,-1.503906000000000063e+02,-3.747558999999999685e+01,-5.216064000000000256e-01,-2.059692000000000078e+00,7.926024999999999876e-01
6.712034999999999627e+02,-2.410887999999999920e+01,6.909180000000000632e+01,-6.915282999999999847e-01,-5.319823999999999664e-01,3.541259999999999963e-01
-1.630249000000000024e+02,-3.527832000000000079e+01,6.164550000000000196e+00,-6.077881000000000533e-01,1.997069999999999956e-01,5.712890999999999941e-01
-9.774169000000000551e+02,9.826658999999999367e+01,2.154541000000000039e+01,-7.222899999999999876e-01,-9.532471000000000139e-01,6.840819999999999679e-01
-1.110961999999999989e+03,8.996581000000000472e+01,8.502196000000000708e+01,-5.753173999999999788e-01,-5.562743999999999467e-01,-2.672119000000000022e-01
-2.083739999999999952e+02,5.627441000000000315e+01,1.135863999999999976e+02,-8.215332000000000190e-02,8.686523000000000438e-01,-1.062011999999999956e+00
6.789550000000000409e+02,3.851317999999999842e+01,-6.066893999999999920e+01,-3.532715000000000161e-01,2.129150000000000098e+00,-1.589110999999999940e+00
9.511717999999999620e+02,-1.327514999999999930e+02,-6.573485999999999763e+01,-6.621093999999999591e-01,-1.508666999999999980e+00,-6.423339999999999606e-01
7.998655999999999722e+02,-5.493164000000000158e+01,5.078125000000000000e+01,-6.224364999999999482e-01,-1.046996999999999955e+00,6.470947000000000227e-01
5.255737000000000307e+02,-8.612059999999999604e+01,5.969238000000000000e+01,-5.115967000000000153e-01,-2.160644999999999927e-01,-5.236815999999999693e-02
-3.333740000000000236e+02,-1.788329999999999842e+01,2.484131000000000000e+01,-5.148926000000000336e-01,1.744384999999999963e-01,1.435669000000000084e+00
-1.171326000000000022e+03,1.149291999999999945e+02,3.137207000000000079e+01,-6.451415999999999817e-01,-7.531738000000000044e-01,1.067627000000000104e+00
-1.156006000000000085e+03,8.569334999999999525e+01,8.190917000000000314e+01,-6.682128999999999985e-01,-3.023681999999999759e-01,-1.810303000000000051e-01
