-1.702881000000000000e+01,-3.032837000000000103e+02,6.285399999999999636e+02,3.973266999999999882e+00,9.421386999999999956e-01,3.468993999999999911e+00
3.051757999999999971e+00,-1.280517999999999859e+02,5.502318999999999960e+02,2.604369999999999852e+00,2.220092999999999872e+00,3.612061000000000188e+00
1.336669999999999980e+01,-3.057861000000000118e+01,3.875122000000000071e+02,1.121459999999999901e+00,3.578978999999999910e+00,2.154418999999999862e+00
-4.394530999999999921e+01,-2.069091999999999842e+01,1.461792000000000087e+02,2.261962999999999890e-01,3.608032000000000128e+00,1.481079000000000034e+00
-2.984619000000000000e+01,1.208496000000000059e+01,-1.647948999999999842e+01,2.685546999999999934e-02,3.634154999999999802e+00,1.554688000000000070e+00
3.900146000000000157e+01,3.857421999999999684e+01,-2.132567999999999984e+02,5.933838000000000168e-01,2.658691000000000138e+00,9.458007999999999971e-01
1.022339000000000055e+02,2.789305999999999841e+01,-3.053589000000000055e+02,1.194336000000000064e+00,2.049926999999999833e+00,1.093261999999999956e+00
1.708374000000000024e+02,1.666260000000000119e+01,-4.461668999999999983e+02,2.319335999999999842e+00,1.856811999999999907e+00,1.904052999999999995e+00
1.017455999999999960e+02,2.661132999999999882e+01,-5.540770999999999731e+02,3.145995999999999793e+00,8.785399999999999876e-01,2.540160999999999891e+00
5.194091000000000236e+01,8.862304000000000315e+01,-5.343017999999999574e+02,3.048827999999999872e+00,-7.841797000000000351e-01,2.206055000000000099e+00
5.773924999999999841e+01,1.013182999999999936e+02,-4.287719000000000165e+02,2.639159999999999950e+00,-8.148193000000000241e-01,1.881591999999999931e+00
4.321289000000000158e+01,1.456298999999999921e+02,-4.604492000000000189e+02,3.018555000000000099e+00,-9.687500000000000000e-01,1.840332000000000079e+00
-1.446532999999999980e+01,1.627806999999999960e+02,-3.671875000000000000e+02,2.669067000000000078e+00,-2.716063999999999812e+00,1.113159000000000010e+00
1.214598999999999940e+01,1.647949000000000126e+02,-2.106932999999999936e+02,2.556029999999999802e+00,-3.243285999999999891e+00,8.725585999999999620e-01
-6.835938000000000159e+01,6.243896000000000157e+01,1.329955999999999960e+02,2.071289000000000158e+00,-3.968383999999999912e+00,-3.253173999999999788e-01
-9.655760999999999683e+01,-9.741209999999999525e+01,3.726806000000000267e+02,2.470215000000000050e+00,-2.427124000000000059e+00,-1.126709000000000044e-01
-1.732787999999999897e+02,-2.430420000000000016e+02,5.095214000000000283e+02,3.127562999999999871e+00,-1.040648999999999935e+00,1.328613000000000044e+00
-1.562500000000000000e+02,-2.438353999999999928e+02,5.740967000000000553e+02,3.547484999999999999e+00,2.161865000000000037e-01,2.851684999999999803e+00
-7.501220999999999606e+01,-1.734009000000000071e+02,5.804442999999999984e+02,3.555054000000000158e+00,6.331786999999999832e-01,2.933838000000000168e+00
-7.556152000000000157e+01,-1.000366000000000071e+02,5.709229000000000269e+02,2.734008999999999912e+00,1.935302999999999995e+00,3.175902999999999921e+00
-2.532958999999999961e+01,-1.525878999999999985e+00,4.636840000000000259e+02,1.817749000000000059e+00,3.551880000000000148e+00,2.562012000000000178e+00
-1.690673999999999921e+01,2.062988000000000000e+01,2.489012999999999920e+02,6.844481999999999511e-01,3.904907000000000128e+00,1.192871000000000015e+00
2.673339999999999961e+01,2.813720999999999961e+01,9.967040000000000077e+01,2.821044999999999803e-01,3.998778999999999861e+00,9.711914000000000380e-01
4.278564000000000078e+01,8.239746000000000237e+00,-1.891478999999999928e+02,6.723632999999999971e-01,3.998778999999999861e+00,2.579346000000000139e-01
6.994629000000000474e+01,-4.650878000000000156e+01,-4.060058000000000220e+02,1.977538999999999936e+00,2.947754000000000207e+00,8.277588000000000168e-01
1.225585999999999984e+02,-5.871582000000000079e+01,-5.185547000000000253e+02,3.001586999999999783e+00,2.256348000000000020e+00,1.994750999999999941e+00
1.087646000000000015e+02,-1.068115000000000059e+01,-6.214600000000000364e+02,3.933228000000000169e+00,6.374511999999999956e-01,3.164306999999999981e+00
8.062743000000000393e+01,5.859375000000000000e+01,-5.935669000000000324e+02,3.752686000000000188e+00,-5.616455000000000197e-01,2.703734999999999999e+00
9.918211999999999762e+01,5.535887999999999920e+01,-4.450072999999999865e+02,2.736327999999999872e+00,-1.108643000000000045e+00,1.997192000000000078e+00
-1.824951000000000079e+01,3.985596000000000316e+01,-4.193725000000000023e+02,2.562500000000000000e+00,-4.183350000000000124e-01,1.795287999999999995e+00
-3.906250000000000000e+00,1.134642999999999944e+02,-4.244384000000000015e+02,2.632568000000000019e+00,-1.396729000000000109e+00,2.073485999999999940e+00
-6.042479999999999762e+01,1.699829000000000008e+02,-2.677611999999999739e+02,2.181640999999999941e+00,-2.274291999999999980e+00,8.090819999999999679e-01
-4.504393999999999920e+01,1.072387999999999977e+02,-1.362915000000000134e+02,1.886597000000000079e+00,-2.119384999999999852e+00,-3.723144999999999927e-02
-9.454345000000000709e+01,9.765625000000000000e+00,-1.409911999999999921e+01,1.764037999999999995e+00,-1.862670999999999966e+00,8.056641000000000497e-02
-7.617188000000000159e+01,-3.277588000000000079e+01,9.155271999999999366e+01,1.842041000000000039e+00,-1.837645999999999891e+00,3.240967000000000153e-01
-8.087157000000000551e+01,-1.005249000000000024e+02,2.480468999999999937e+02,2.130249000000000059e+00,-1.505737000000000103e+00,5.695801000000000336e-01
